state_po,district,NAME,S1301_C05_001E,Districtcode,Marriedbirthshare,year,state,state_fips,state_cen,state_ic,office,stage,runoff,special,candidate,party,writein,mode,candidatevotes,totalvotes,unofficial,version,fusion_ticket,voteshare,State,FIPS,FIPS2,Division,Region
NC,13,"Congressional District 13 (113th Congress), North Carolina",null,NC-13,NA,2012,NORTH CAROLINA,37,56,47,US HOUSE,GEN,NA,FALSE,GEORGE HOLDING,REPUBLICAN,FALSE,TOTAL,210495,370610,FALSE,20230706,FALSE,0.5679690240414452,North Carolina,37,37,South Atlantic,South
NC,2,"Congressional District 2 (113th Congress), North Carolina",24.199999999999999,NC-02,75.8,2012,NORTH CAROLINA,37,56,47,US HOUSE,GEN,NA,FALSE,RENEE L ELLMERS,REPUBLICAN,FALSE,TOTAL,174066,311397,FALSE,20230706,FALSE,0.5589841905991387,North Carolina,37,37,South Atlantic,South
NC,3,"Congressional District 3 (113th Congress), North Carolina",30,NC-03,70,2012,NORTH CAROLINA,37,56,47,US HOUSE,GEN,NA,FALSE,WALTER B JONES,REPUBLICAN,FALSE,TOTAL,195571,309885,FALSE,20230706,FALSE,0.6311083143746874,North Carolina,37,37,South Atlantic,South
NC,4,"Congressional District 4 (113th Congress), North Carolina",null,NC-04,NA,2012,NORTH CAROLINA,37,56,47,US HOUSE,GEN,NA,FALSE,TIM D'ANNUNZIO,REPUBLICAN,FALSE,TOTAL,88951,348485,FALSE,20230706,FALSE,0.25525058467365885,North Carolina,37,37,South Atlantic,South
NC,5,"Congressional District 5 (113th Congress), North Carolina",34.399999999999999,NC-05,65.6,2012,NORTH CAROLINA,37,56,47,US HOUSE,GEN,NA,FALSE,VIRGINIA FOXX,REPUBLICAN,FALSE,TOTAL,200945,349197,FALSE,20230706,FALSE,0.5754488154251038,North Carolina,37,37,South Atlantic,South
NC,6,"Congressional District 6 (113th Congress), North Carolina",null,NC-06,NA,2012,NORTH CAROLINA,37,56,47,US HOUSE,GEN,NA,FALSE,HOWARD COBLE,REPUBLICAN,FALSE,TOTAL,222116,364583,FALSE,20230706,FALSE,0.6092330141558987,North Carolina,37,37,South Atlantic,South
NC,7,"Congressional District 7 (113th Congress), North Carolina",39,NC-07,61,2012,NORTH CAROLINA,37,56,47,US HOUSE,GEN,NA,FALSE,DAVID ROUZER,REPUBLICAN,FALSE,TOTAL,168041,336736,FALSE,20230706,FALSE,0.49902891285755013,North Carolina,37,37,South Atlantic,South
NC,8,"Congressional District 8 (113th Congress), North Carolina",47,NC-08,53,2012,NORTH CAROLINA,37,56,47,US HOUSE,GEN,NA,FALSE,RICHARD HUDSON,REPUBLICAN,FALSE,TOTAL,160695,302280,FALSE,20230706,FALSE,0.5316097657800715,North Carolina,37,37,South Atlantic,South
NC,9,"Congressional District 9 (113th Congress), North Carolina",21.100000000000001,NC-09,78.9,2012,NORTH CAROLINA,37,56,47,US HOUSE,GEN,NA,FALSE,ROBERT PITTENGER,REPUBLICAN,FALSE,TOTAL,194537,375690,FALSE,20230706,FALSE,0.5178125582261971,North Carolina,37,37,South Atlantic,South
ND,0,"Congressional District (at Large) (113th Congress), North Dakota",30.100000000000001,ND-AL,69.9,2012,NORTH DAKOTA,38,44,36,US HOUSE,GEN,NA,FALSE,KEVIN CRAMER,REPUBLICAN,FALSE,TOTAL,173585,316224,FALSE,20230706,FALSE,0.5489305049585104,North Dakota,38,38,NW Central,Midwest
NE,1,"Congressional District 1 (113th Congress), Nebraska",27.699999999999999,NE-01,72.3,2012,NEBRASKA,31,46,35,US HOUSE,GEN,NA,FALSE,JEFF FORTENBERRY,REPUBLICAN,FALSE,TOTAL,174889,256095,FALSE,20230706,FALSE,0.682906733829243,Nebraska,31,31,NW Central,Midwest
NE,2,"Congressional District 2 (113th Congress), Nebraska",29.699999999999999,NE-02,70.3,2012,NEBRASKA,31,46,35,US HOUSE,GEN,NA,FALSE,LEE TERRY,REPUBLICAN,FALSE,TOTAL,133964,263731,FALSE,20230706,FALSE,0.5079569713078856,Nebraska,31,31,NW Central,Midwest
NE,3,"Congressional District 3 (113th Congress), Nebraska",29.399999999999999,NE-03,70.6,2012,NEBRASKA,31,46,35,US HOUSE,GEN,NA,FALSE,ADRIAN SMITH,REPUBLICAN,FALSE,TOTAL,187423,252689,FALSE,20230706,FALSE,0.7417141228941505,Nebraska,31,31,NW Central,Midwest
NH,1,"Congressional District 1 (113th Congress), New Hampshire",26.600000000000001,NH-01,73.4,2012,NEW HAMPSHIRE,33,12,4,US HOUSE,GEN,NA,FALSE,FRANK C GUINTA,REPUBLICAN,FALSE,TOTAL,158659,345022,FALSE,20230706,FALSE,0.4598518355351253,New Hampshire,33,33,New England,Northeast
NH,2,"Congressional District 2 (113th Congress), New Hampshire",23.399999999999999,NH-02,76.6,2012,NEW HAMPSHIRE,33,12,4,US HOUSE,GEN,NA,FALSE,CHARLES F BASS,REPUBLICAN,FALSE,TOTAL,152977,337394,FALSE,20230706,FALSE,0.4534075887538012,New Hampshire,33,33,New England,Northeast
NJ,1,"Congressional District 1 (113th Congress), New Jersey",40.399999999999999,NJ-01,59.6,2012,NEW JERSEY,34,22,12,US HOUSE,GEN,NA,FALSE,GREGORY W HORTON,REPUBLICAN,FALSE,TOTAL,92459,308519,FALSE,20230706,FALSE,0.2996865671158016,New Jersey,34,34,Mid-Atlantic,Northeast
NJ,10,"Congressional District 10 (113th Congress), New Jersey",52.100000000000001,NJ-10,47.9,2012,NEW JERSEY,34,22,12,US HOUSE,GEN,NA,FALSE,BRIAN C KELEMEN,REPUBLICAN,FALSE,TOTAL,24271,230060,FALSE,20230706,FALSE,0.1054985655915848,New Jersey,34,34,Mid-Atlantic,Northeast
NJ,11,"Congressional District 11 (113th Congress), New Jersey",10.300000000000001,NJ-11,89.7,2012,NEW JERSEY,34,22,12,US HOUSE,GEN,NA,FALSE,RODNEY P FRELINGHUYSEN,REPUBLICAN,FALSE,TOTAL,182237,309859,FALSE,20230706,FALSE,0.588128794064397,New Jersey,34,34,Mid-Atlantic,Northeast
NJ,12,"Congressional District 12 (113th Congress), New Jersey",28.699999999999999,NJ-12,71.3,2012,NEW JERSEY,34,22,12,US HOUSE,GEN,NA,FALSE,ERIC A BECK,REPUBLICAN,FALSE,TOTAL,80906,274378,FALSE,20230706,FALSE,0.2948705800027699,New Jersey,34,34,Mid-Atlantic,Northeast
NJ,2,"Congressional District 2 (113th Congress), New Jersey",38.200000000000003,NJ-02,61.8,2012,NEW JERSEY,34,22,12,US HOUSE,GEN,NA,FALSE,FRANK A LOBIONDO,REPUBLICAN,FALSE,TOTAL,166677,289069,FALSE,20230706,FALSE,0.5765993586306384,New Jersey,34,34,Mid-Atlantic,Northeast
NJ,3,"Congressional District 3 (113th Congress), New Jersey",21.300000000000001,NJ-03,78.7,2012,NEW JERSEY,34,22,12,US HOUSE,GEN,NA,FALSE,JON RUNYAN,REPUBLICAN,FALSE,TOTAL,174253,324399,FALSE,20230706,FALSE,0.5371564030715261,New Jersey,34,34,Mid-Atlantic,Northeast
NJ,4,"Congressional District 4 (113th Congress), New Jersey",17.800000000000001,NJ-04,82.2,2012,NEW JERSEY,34,22,12,US HOUSE,GEN,NA,FALSE,CHRISTOPHER H SMITH,REPUBLICAN,FALSE,TOTAL,195145,306247,FALSE,20230706,FALSE,0.6372144053656036,New Jersey,34,34,Mid-Atlantic,Northeast
NJ,5,"Congressional District 5 (113th Congress), New Jersey",13.5,NJ-05,86.5,2012,NEW JERSEY,34,22,12,US HOUSE,GEN,NA,FALSE,SCOTT GARRETT,REPUBLICAN,FALSE,TOTAL,167501,304371,FALSE,20230706,FALSE,0.5503185257465396,New Jersey,34,34,Mid-Atlantic,Northeast
NJ,6,"Congressional District 6 (113th Congress), New Jersey",29.600000000000001,NJ-06,70.4,2012,NEW JERSEY,34,22,12,US HOUSE,GEN,NA,FALSE,ANNA LITTLE,REPUBLICAN,FALSE,TOTAL,84360,239638,FALSE,20230706,FALSE,0.3520309800615929,New Jersey,34,34,Mid-Atlantic,Northeast
NJ,7,"Congressional District 7 (113th Congress), New Jersey",14.800000000000001,NJ-07,85.2,2012,NEW JERSEY,34,22,12,US HOUSE,GEN,NA,FALSE,LEONARD LANCE,REPUBLICAN,FALSE,TOTAL,175662,307315,FALSE,20230706,FALSE,0.5716024274766933,New Jersey,34,34,Mid-Atlantic,Northeast
NJ,8,"Congressional District 8 (113th Congress), New Jersey",38.5,NJ-08,61.5,2012,NEW JERSEY,34,22,12,US HOUSE,GEN,NA,FALSE,MARIA KARCZEWSKI,REPUBLICAN,FALSE,TOTAL,31763,167790,FALSE,20230706,FALSE,0.1893021038202515,New Jersey,34,34,Mid-Atlantic,Northeast
NJ,9,"Congressional District 9 (113th Congress), New Jersey",29.800000000000001,NJ-09,70.2,2012,NEW JERSEY,34,22,12,US HOUSE,GEN,NA,FALSE,SHMULEY BOTEACH,REPUBLICAN,FALSE,TOTAL,55091,220133,FALSE,20230706,FALSE,0.2502623414026975,New Jersey,34,34,Mid-Atlantic,Northeast
NM,1,"Congressional District 1 (113th Congress), New Mexico",44.100000000000001,NM-01,55.9,2012,NEW MEXICO,35,85,66,US HOUSE,GEN,NA,FALSE,JANICE E ARNOLD-JONES,REPUBLICAN,FALSE,TOTAL,112473,275856,FALSE,20230706,FALSE,0.4077235949190882,New Mexico,35,35,Mountain,West
NM,2,"Congressional District 2 (113th Congress), New Mexico",46.5,NM-02,53.5,2012,NEW MEXICO,35,85,66,US HOUSE,GEN,NA,FALSE,STEVEN PEARCE,REPUBLICAN,FALSE,TOTAL,133180,225515,FALSE,20230706,FALSE,0.5905593862935946,New Mexico,35,35,Mountain,West
NM,3,"Congressional District 3 (113th Congress), New Mexico",44.600000000000001,NM-03,55.4,2012,NEW MEXICO,35,85,66,US HOUSE,GEN,NA,FALSE,JEFFERSON L BYRD,REPUBLICAN,FALSE,TOTAL,97616,264719,FALSE,20230706,FALSE,0.36875328178181394,New Mexico,35,35,Mountain,West
NV,1,"Congressional District 1 (113th Congress), Nevada",42.700000000000003,NV-01,57.3,2012,NEVADA,32,88,65,US HOUSE,GEN,NA,FALSE,CHRIS EDWARDS,REPUBLICAN,FALSE,TOTAL,56521,179278,FALSE,20230706,FALSE,0.3152701391135555,Nevada,32,32,Mountain,West
NV,2,"Congressional District 2 (113th Congress), Nevada",33.100000000000001,NV-02,66.9,2012,NEVADA,32,88,65,US HOUSE,GEN,NA,FALSE,MARK E AMODEI,REPUBLICAN,FALSE,TOTAL,162213,281449,FALSE,20230706,FALSE,0.5763495340185966,Nevada,32,32,Mountain,West
NV,3,"Congressional District 3 (113th Congress), Nevada",24.100000000000001,NV-03,75.9,2012,NEVADA,32,88,65,US HOUSE,GEN,NA,FALSE,JOSEPH J HECK,REPUBLICAN,FALSE,TOTAL,137244,272523,FALSE,20230706,FALSE,0.503605200295021,Nevada,32,32,Mountain,West
NV,4,"Congressional District 4 (113th Congress), Nevada",38.200000000000003,NV-04,61.8,2012,NEVADA,32,88,65,US HOUSE,GEN,NA,FALSE,DANNY TARKANIAN,REPUBLICAN,FALSE,TOTAL,101261,240492,FALSE,20230706,FALSE,0.42105766511983767,Nevada,32,32,Mountain,West
NY,1,"Congressional District 1 (113th Congress), New York",20.800000000000001,NY-01,79.2,2012,NEW YORK,36,21,13,US HOUSE,GEN,NA,FALSE,RANDY ALTSCHULER,REPUBLICAN,FALSE,TOTAL,106678,294578,FALSE,20230706,TRUE,0.36213838100604934,New York,36,36,Mid-Atlantic,Northeast
NY,10,"Congressional District 10 (113th Congress), New York",9.8000000000000007,NY-10,90.2,2012,NEW YORK,36,21,13,US HOUSE,GEN,NA,FALSE,MICHAEL W CHAN,REPUBLICAN,FALSE,TOTAL,35440,236323,FALSE,20230706,TRUE,0.14996424385269314,New York,36,36,Mid-Atlantic,Northeast
NY,11,"Congressional District 11 (113th Congress), New York",23.600000000000001,NY-11,76.4,2012,NEW YORK,36,21,13,US HOUSE,GEN,NA,FALSE,MICHAEL G GRIMM,REPUBLICAN,FALSE,TOTAL,91030,214755,FALSE,20230706,TRUE,0.4238783730297316,New York,36,36,Mid-Atlantic,Northeast
NY,12,"Congressional District 12 (113th Congress), New York",13.9,NY-12,86.1,2012,NEW YORK,36,21,13,US HOUSE,GEN,NA,FALSE,CHRISTOPHER R WIGHT,REPUBLICAN,FALSE,TOTAL,41969,268287,FALSE,20230706,TRUE,0.15643322263098847,New York,36,36,Mid-Atlantic,Northeast
NY,13,"Congressional District 13 (113th Congress), New York",54.899999999999999,NY-13,45.1,2012,NEW YORK,36,21,13,US HOUSE,GEN,NA,FALSE,CRAIG SCHLEY,REPUBLICAN,FALSE,TOTAL,12132,233172,FALSE,20230706,FALSE,0.052030260923266944,New York,36,36,Mid-Atlantic,Northeast
NY,14,"Congressional District 14 (113th Congress), New York",36.100000000000001,NY-14,63.9,2012,NEW YORK,36,21,13,US HOUSE,GEN,NA,FALSE,WILLIAM F GIBBONS,REPUBLICAN,FALSE,TOTAL,19191,170995,FALSE,20230706,TRUE,0.1122313517939121,New York,36,36,Mid-Atlantic,Northeast
NY,15,"Congressional District 15 (113th Congress), New York",65,NY-15,35,2012,NEW YORK,36,21,13,US HOUSE,GEN,NA,FALSE,FRANK L DELLA VALLE,REPUBLICAN,FALSE,TOTAL,3487,178645,FALSE,20230706,TRUE,0.019519158106859974,New York,36,36,Mid-Atlantic,Northeast
NY,16,"Congressional District 16 (113th Congress), New York",35.100000000000001,NY-16,64.9,2012,NEW YORK,36,21,13,US HOUSE,GEN,NA,FALSE,JOSEPH MCLAUGHLIN,REPUBLICAN,FALSE,TOTAL,53935,270320,FALSE,20230706,FALSE,0.1995227878070435,New York,36,36,Mid-Atlantic,Northeast
NY,17,"Congressional District 17 (113th Congress), New York",16.100000000000001,NY-17,83.9,2012,NEW YORK,36,21,13,US HOUSE,GEN,NA,FALSE,JOE E CARVIN,REPUBLICAN,FALSE,TOTAL,91899,297379,FALSE,20230706,FALSE,0.30902989114900514,New York,36,36,Mid-Atlantic,Northeast
NY,18,"Congressional District 18 (113th Congress), New York",26,NY-18,74,2012,NEW YORK,36,21,13,US HOUSE,GEN,NA,FALSE,NAN A S HAYWORTH,REPUBLICAN,FALSE,TOTAL,113386,295436,FALSE,20230706,TRUE,0.3837920903342856,New York,36,36,Mid-Atlantic,Northeast
NY,19,"Congressional District 19 (113th Congress), New York",38.200000000000003,NY-19,61.8,2012,NEW YORK,36,21,13,US HOUSE,GEN,NA,FALSE,CHRISTOPHER P GIBSON,REPUBLICAN,FALSE,TOTAL,122654,305882,FALSE,20230706,TRUE,0.40098469344387705,New York,36,36,Mid-Atlantic,Northeast
NY,2,"Congressional District 2 (113th Congress), New York",27.899999999999999,NY-02,72.1,2012,NEW YORK,36,21,13,US HOUSE,GEN,NA,FALSE,PETER T KING,REPUBLICAN,FALSE,TOTAL,116083,271832,FALSE,20230706,TRUE,0.4270394949821949,New York,36,36,Mid-Atlantic,Northeast
NY,20,"Congressional District 20 (113th Congress), New York",33.600000000000001,NY-20,66.4,2012,NEW YORK,36,21,13,US HOUSE,GEN,NA,FALSE,ROBERT J DIETERICH,REPUBLICAN,FALSE,TOTAL,79102,317678,FALSE,20230706,TRUE,0.24900056031579146,New York,36,36,Mid-Atlantic,Northeast
NY,21,"Congressional District 21 (113th Congress), New York",34.200000000000003,NY-21,65.8,2012,NEW YORK,36,21,13,US HOUSE,GEN,NA,FALSE,MATTHEW A DOHENY,REPUBLICAN,FALSE,TOTAL,104368,268741,FALSE,20230706,TRUE,0.3883590520240678,New York,36,36,Mid-Atlantic,Northeast
NY,22,"Congressional District 22 (113th Congress), New York",42.299999999999997,NY-22,57.7,2012,NEW YORK,36,21,13,US HOUSE,GEN,NA,FALSE,RICHARD L HANNA,REPUBLICAN,FALSE,TOTAL,145042,280189,FALSE,20230706,TRUE,0.5176577238935147,New York,36,36,Mid-Atlantic,Northeast
NY,23,"Congressional District 23 (113th Congress), New York",35.600000000000001,NY-23,64.4,2012,NEW YORK,36,21,13,US HOUSE,GEN,NA,FALSE,TOM REED,REPUBLICAN,FALSE,TOTAL,117641,279796,FALSE,20230706,TRUE,0.4204527584382908,New York,36,36,Mid-Atlantic,Northeast
NY,24,"Congressional District 24 (113th Congress), New York",39.799999999999997,NY-24,60.2,2012,NEW YORK,36,21,13,US HOUSE,GEN,NA,FALSE,ANN MARIE BUERKLE,REPUBLICAN,FALSE,TOTAL,105584,303567,FALSE,20230706,TRUE,0.3478111915985598,New York,36,36,Mid-Atlantic,Northeast
NY,25,"Congressional District 25 (113th Congress), New York",40.700000000000003,NY-25,59.3,2012,NEW YORK,36,21,13,US HOUSE,GEN,NA,FALSE,MAGGIE BROOKS,REPUBLICAN,FALSE,TOTAL,109292,322760,FALSE,20230706,TRUE,0.33861692898748297,New York,36,36,Mid-Atlantic,Northeast
NY,26,"Congressional District 26 (113th Congress), New York",45.100000000000001,NY-26,54.9,2012,NEW YORK,36,21,13,US HOUSE,GEN,NA,FALSE,MICHAEL H MADIGAN,REPUBLICAN,FALSE,TOTAL,57368,304961,FALSE,20230706,TRUE,0.18811585743750842,New York,36,36,Mid-Atlantic,Northeast
NY,27,"Congressional District 27 (113th Congress), New York",29.600000000000001,NY-27,70.4,2012,NEW YORK,36,21,13,US HOUSE,GEN,NA,FALSE,CHRIS COLLINS,REPUBLICAN,FALSE,TOTAL,137250,329768,FALSE,20230706,TRUE,0.4162016933116615,New York,36,36,Mid-Atlantic,Northeast
NY,3,"Congressional District 3 (113th Congress), New York",7.5999999999999996,NY-03,92.4,2012,NEW YORK,36,21,13,US HOUSE,GEN,NA,FALSE,STEPHEN A LABATE,REPUBLICAN,FALSE,TOTAL,98455,306274,FALSE,20230706,TRUE,0.3214605222774379,New York,36,36,Mid-Atlantic,Northeast
NY,4,"Congressional District 4 (113th Congress), New York",21,NY-04,79,2012,NEW YORK,36,21,13,US HOUSE,GEN,NA,FALSE,FRANCIS X BECKER,REPUBLICAN,FALSE,TOTAL,84982,299484,FALSE,20230706,TRUE,0.2837614029464011,New York,36,36,Mid-Atlantic,Northeast
NY,5,"Congressional District 5 (113th Congress), New York",38.899999999999999,NY-05,61.1,2012,NEW YORK,36,21,13,US HOUSE,GEN,NA,FALSE,ALLAN W JENNINGS,REPUBLICAN,FALSE,TOTAL,17875,224508,FALSE,20230706,FALSE,0.07961854365991412,New York,36,36,Mid-Atlantic,Northeast
NY,6,"Congressional District 6 (113th Congress), New York",17.300000000000001,NY-06,82.7,2012,NEW YORK,36,21,13,US HOUSE,GEN,NA,FALSE,DANIEL J HALLORAN,REPUBLICAN,FALSE,TOTAL,45992,186932,FALSE,20230706,TRUE,0.24603599169751567,New York,36,36,Mid-Atlantic,Northeast
NY,8,"Congressional District 8 (113th Congress), New York",51.299999999999997,NY-08,48.7,2012,NEW YORK,36,21,13,US HOUSE,GEN,NA,FALSE,ALAN S BELLONE,REPUBLICAN,FALSE,TOTAL,15841,236292,FALSE,20230706,TRUE,0.06703993364142671,New York,36,36,Mid-Atlantic,Northeast
NY,9,"Congressional District 9 (113th Congress), New York",36.700000000000003,NY-09,63.3,2012,NEW YORK,36,21,13,US HOUSE,GEN,NA,FALSE,DANIEL J CAVANAGH,REPUBLICAN,FALSE,TOTAL,20899,238957,FALSE,20230706,TRUE,0.08745924999058408,New York,36,36,Mid-Atlantic,Northeast
OH,1,"Congressional District 1 (113th Congress), Ohio",45.799999999999997,OH-01,54.2,2012,OHIO,39,31,24,US HOUSE,GEN,NA,FALSE,STEVE CHABOT,REPUBLICAN,FALSE,TOTAL,201907,349716,FALSE,20230706,FALSE,0.5773456175868419,Ohio,39,39,NE Central,Midwest
OH,10,"Congressional District 10 (113th Congress), Ohio",43.899999999999999,OH-10,56.1,2012,OHIO,39,31,24,US HOUSE,GEN,NA,FALSE,MICHAEL R TURNER,REPUBLICAN,FALSE,TOTAL,208201,349671,FALSE,20230706,FALSE,0.595419694512842,Ohio,39,39,NE Central,Midwest
OH,12,"Congressional District 12 (113th Congress), Ohio",null,OH-12,NA,2012,OHIO,39,31,24,US HOUSE,GEN,NA,FALSE,PATRICK J TIBERI,REPUBLICAN,FALSE,TOTAL,233869,368474,FALSE,20230706,FALSE,0.6346960708218219,Ohio,39,39,NE Central,Midwest
OH,13,"Congressional District 13 (113th Congress), Ohio",50.600000000000001,OH-13,49.4,2012,OHIO,39,31,24,US HOUSE,GEN,NA,FALSE,MARISHA G AGANA,REPUBLICAN,FALSE,TOTAL,88120,323612,FALSE,20230706,FALSE,0.27230139797040903,Ohio,39,39,NE Central,Midwest
OH,14,"Congressional District 14 (113th Congress), Ohio",25.899999999999999,OH-14,74.1,2012,OHIO,39,31,24,US HOUSE,GEN,NA,FALSE,DAVID P JOYCE,REPUBLICAN,FALSE,TOTAL,183657,339894,FALSE,20230706,FALSE,0.5403361047856097,Ohio,39,39,NE Central,Midwest
OH,15,"Congressional District 15 (113th Congress), Ohio",null,OH-15,NA,2012,OHIO,39,31,24,US HOUSE,GEN,NA,FALSE,STEVE STIVERS,REPUBLICAN,FALSE,TOTAL,205274,333462,FALSE,20230706,FALSE,0.615584384427611,Ohio,39,39,NE Central,Midwest
OH,16,"Congressional District 16 (113th Congress), Ohio",22.399999999999999,OH-16,77.6,2012,OHIO,39,31,24,US HOUSE,GEN,NA,FALSE,JAMES B RENACCI,REPUBLICAN,FALSE,TOTAL,185165,355765,FALSE,20230706,FALSE,0.5204699731564375,Ohio,39,39,NE Central,Midwest
OH,2,"Congressional District 2 (113th Congress), Ohio",31.399999999999999,OH-02,68.6,2012,OHIO,39,31,24,US HOUSE,GEN,NA,FALSE,BRAD WENSTRUP,REPUBLICAN,FALSE,TOTAL,194296,331373,FALSE,20230706,FALSE,0.5863362434477161,Ohio,39,39,NE Central,Midwest
OH,3,"Congressional District 3 (113th Congress), Ohio",null,OH-03,NA,2012,OHIO,39,31,24,US HOUSE,GEN,NA,FALSE,CHRIS LONG,REPUBLICAN,FALSE,TOTAL,77901,295652,FALSE,20230706,FALSE,0.2634888314640185,Ohio,39,39,NE Central,Midwest
OH,4,"Congressional District 4 (113th Congress), Ohio",41.200000000000003,OH-04,58.8,2012,OHIO,39,31,24,US HOUSE,GEN,NA,FALSE,JIM JORDAN,REPUBLICAN,FALSE,TOTAL,182643,312998,FALSE,20230706,FALSE,0.5835276902727813,Ohio,39,39,NE Central,Midwest
OH,5,"Congressional District 5 (113th Congress), Ohio",32.899999999999999,OH-05,67.1,2012,OHIO,39,31,24,US HOUSE,GEN,NA,FALSE,ROBERT E LATTA,REPUBLICAN,FALSE,TOTAL,201514,351878,FALSE,20230706,FALSE,0.5726814407266154,Ohio,39,39,NE Central,Midwest
OH,6,"Congressional District 6 (113th Congress), Ohio",33.399999999999999,OH-06,66.6,2012,OHIO,39,31,24,US HOUSE,GEN,NA,FALSE,BILL JOHNSON,REPUBLICAN,FALSE,TOTAL,164536,308980,FALSE,20230706,FALSE,0.5325134312900511,Ohio,39,39,NE Central,Midwest
OH,7,"Congressional District 7 (113th Congress), Ohio",35.799999999999997,OH-07,64.2,2012,OHIO,39,31,24,US HOUSE,GEN,NA,FALSE,BOB GIBBS,REPUBLICAN,FALSE,TOTAL,178104,315812,FALSE,20230706,FALSE,0.563955771154991,Ohio,39,39,NE Central,Midwest
OH,8,"Congressional District 8 (113th Congress), Ohio",35.799999999999997,OH-08,64.2,2012,OHIO,39,31,24,US HOUSE,GEN,NA,FALSE,JOHN A BOEHNER,REPUBLICAN,FALSE,TOTAL,246378,248316,FALSE,20230706,FALSE,0.992195428405741,Ohio,39,39,NE Central,Midwest
OH,9,"Congressional District 9 (113th Congress), Ohio",51.700000000000003,OH-09,48.3,2012,OHIO,39,31,24,US HOUSE,GEN,NA,FALSE,SAMUEL J WURZELBACHER,REPUBLICAN,FALSE,TOTAL,68668,298164,FALSE,20230706,FALSE,0.23030278638601576,Ohio,39,39,NE Central,Midwest
OK,1,"Congressional District 1 (113th Congress), Oklahoma",34.799999999999997,OK-01,65.2,2012,OKLAHOMA,40,73,53,US HOUSE,GEN,NA,FALSE,JIM BRIDENSTINE,REPUBLICAN,FALSE,TOTAL,181084,285312,FALSE,20230706,FALSE,0.634687640197398,Oklahoma,40,40,SW Central,South
OK,2,"Congressional District 2 (113th Congress), Oklahoma",38.799999999999997,OK-02,61.2,2012,OKLAHOMA,40,73,53,US HOUSE,GEN,NA,FALSE,MARKWAYNE MULLIN,REPUBLICAN,FALSE,TOTAL,143701,250612,FALSE,20230706,FALSE,0.5734003160263674,Oklahoma,40,40,SW Central,South
OK,3,"Congressional District 3 (113th Congress), Oklahoma",35,OK-03,65,2012,OKLAHOMA,40,73,53,US HOUSE,GEN,NA,FALSE,FRANK D LUCAS,REPUBLICAN,FALSE,TOTAL,201744,268003,FALSE,20230706,FALSE,0.7527676928989601,Oklahoma,40,40,SW Central,South
OK,4,"Congressional District 4 (113th Congress), Oklahoma",29.699999999999999,OK-04,70.3,2012,OKLAHOMA,40,73,53,US HOUSE,GEN,NA,FALSE,TOM COLE,REPUBLICAN,FALSE,TOTAL,176740,260331,FALSE,20230706,FALSE,0.6789049325666171,Oklahoma,40,40,SW Central,South
OK,5,"Congressional District 5 (113th Congress), Oklahoma",36.399999999999999,OK-05,63.6,2012,OKLAHOMA,40,73,53,US HOUSE,GEN,NA,FALSE,JAMES LANKFORD,REPUBLICAN,FALSE,TOTAL,153603,261677,FALSE,20230706,FALSE,0.5869946537143119,Oklahoma,40,40,SW Central,South
OR,1,"Congressional District 1 (113th Congress), Oregon",23.699999999999999,OR-01,76.3,2012,OREGON,41,92,72,US HOUSE,GEN,NA,FALSE,DELINDA MORGAN,REPUBLICAN,FALSE,TOTAL,109699,331980,FALSE,20230706,FALSE,0.3304385806373878,Oregon,41,41,Pacific,West
OR,2,"Congressional District 2 (113th Congress), Oregon",37.600000000000001,OR-02,62.4,2012,OREGON,41,92,72,US HOUSE,GEN,NA,FALSE,GREG WALDEN,REPUBLICAN,FALSE,TOTAL,228043,332255,FALSE,20230706,FALSE,0.6863493401152729,Oregon,41,41,Pacific,West
OR,3,"Congressional District 3 (113th Congress), Oregon",32.100000000000001,OR-03,67.9,2012,OREGON,41,92,72,US HOUSE,GEN,NA,FALSE,RONALD GREEN,REPUBLICAN,FALSE,TOTAL,70325,355875,FALSE,20230706,FALSE,0.19761152089919212,Oregon,41,41,Pacific,West
OR,4,"Congressional District 4 (113th Congress), Oregon",37.600000000000001,OR-04,62.4,2012,OREGON,41,92,72,US HOUSE,GEN,NA,FALSE,ART ROBINSON,REPUBLICAN,FALSE,TOTAL,140549,360088,FALSE,20230706,FALSE,0.3903184777054498,Oregon,41,41,Pacific,West
OR,5,"Congressional District 5 (113th Congress), Oregon",31.699999999999999,OR-05,68.3,2012,OREGON,41,92,72,US HOUSE,GEN,NA,FALSE,FRED THOMPSON,REPUBLICAN,FALSE,TOTAL,139223,327970,FALSE,20230706,FALSE,0.4244991919992682,Oregon,41,41,Pacific,West
PA,1,"Congressional District 1 (113th Congress), Pennsylvania",64.099999999999994,PA-01,35.900000000000006,2012,PENNSYLVANIA,42,23,14,US HOUSE,GEN,NA,FALSE,JOHN FEATHERMAN,REPUBLICAN,FALSE,TOTAL,41708,277102,FALSE,20230706,FALSE,0.15051497282589082,Pennsylvania,42,42,Mid-Atlantic,Northeast
PA,10,"Congressional District 10 (113th Congress), Pennsylvania",35.200000000000003,PA-10,64.8,2012,PENNSYLVANIA,42,23,14,US HOUSE,GEN,NA,FALSE,TOM MARINO,REPUBLICAN,FALSE,TOTAL,179563,273790,FALSE,20230706,FALSE,0.6558420687388145,Pennsylvania,42,42,Mid-Atlantic,Northeast
